Date,AQI,PM2.5,Temperature,Humidity,Pressure,VOC,NO2,CO,NH3
2025-06-04T08:42:50.277Z,82,19.64103,28.99925,57.84939,915.79,26.87554,142.8819,0.682898,131.2181
2025-06-04T08:43:20.679Z,49,8.157508,29.00716,57.07711,915.77,26.30754,141.0354,0.667171,129.5222
2025-06-04T08:43:51.307Z,54,9.326006,29.00336,56.59064,915.77,26.12925,137.8869,0.688626,126.6308
2025-06-04T08:44:21.709Z,15,0,29.02773,56.07072,915.78,25.65517,136.4782,0.618502,125.3372
2025-06-04T08:44:52.336Z,15,0,29.05083,56.42936,915.77,26.85321,137.8869,0.664333,126.6308
2025-06-04T08:45:22.901Z,70,13.87912,29.03817,56.8029,915.77,28.73052,145.3663,0.694433,133.4997
2025-06-04T08:50:17.763Z,20,1.227106,29.24133,55.09694,915.69,29.7951,155.4904,0.722154,142.7973
2025-06-04T08:50:48.177Z,15,0,29.13152,55.08768,915.69,28.59611,149.8158,0.697246,137.586
2025-06-04T08:51:18.486Z,47,7.593407,29.15178,55.10342,915.7,28.42002,151.1411,0.733069,138.803
2025-06-04T08:51:48.800Z,32,4.186811,29.16633,55.31758,915.67,28.90173,149.8894,0.723585,137.6535
2025-06-04T08:52:19.107Z,62,11.21978,29.14323,55.46222,915.65,28.89503,154.0769,0.706094,141.4992
2025-06-04T08:52:49.417Z,24,2.252748,29.14893,55.36012,915.64,28.97799,154.56,0.710402,141.9428
2025-06-04T08:53:19.728Z,89,23.06593,29.12678,55.39553,915.66,29.08135,153.6648,0.710382,141.1208
2025-06-04T08:53:50.037Z,15,0,29.09988,55.44314,915.64,29.36103,152.8296,0.704527,140.3537
2025-06-04T08:54:20.350Z,15,0,29.0964,55.34616,915.64,28.86548,153.9417,0.703076,141.375
2025-06-04T08:54:50.482Z,15,0,29.09229,55.36486,915.61,28.94427,159.2511,0.851087,146.251
2025-06-04T08:55:20.765Z,15,0,29.09007,55.24239,915.6,28.67142,159.4966,0.872741,146.4765
2025-06-04T08:55:51.073Z,97,26.67033,29.09576,55.69364,915.6,30.14899,162.9697,0.894965,149.666
2025-06-04T08:56:21.385Z,93,24.79854,29.09229,55.67381,915.6,30.11219,163.9472,0.861963,150.5637
2025-06-04T08:56:51.900Z,45,7.249084,29.08659,55.85344,915.6,30.82208,167.7479,0.884929,154.0542
2025-06-04T08:57:22.209Z,70,13.93773,29.10431,55.76575,915.58,29.90839,167.063,0.881825,153.4252
2025-06-04T08:57:52.519Z,64,11.663,29.11412,55.88964,915.6,30.50269,167.9725,0.867129,154.2605
2025-06-04T08:58:22.833Z,69,13.75824,29.10905,56.02438,915.6,30.70773,166.6323,0.891097,153.0296
2025-06-04T08:58:53.141Z,15,0,29.12108,56.21982,915.6,30.24005,167.293,0.873569,153.6364
2025-06-04T08:59:23.657Z,28,3.161172,29.13754,56.2545,915.6,29.97392,168.063,0.925291,154.3435
2025-06-04T08:59:53.966Z,20,1.227106,29.13057,56.47975,915.61,30.91924,164.1107,0.822598,150.7139
2025-06-04T09:00:24.275Z,66,12.06593,29.11633,56.64592,915.58,31.4465,168.0987,0.880392,154.3764
2025-06-04T09:00:54.586Z,24,2.274726,29.12393,56.65998,915.59,31.65781,169.7929,0.873604,155.9322
2025-06-04T09:01:24.897Z,21,1.38828,29.09608,56.62356,915.57,31.06738,168.6608,0.819438,154.8926
2025-06-04T09:01:55.618Z,73,15.34798,29.08216,56.44038,915.57,30.43977,164.8616,0.864027,151.4035
2025-06-04T09:02:25.926Z,124,38.75824,29.0619,56.40511,915.61,30.22217,164.5135,0.851562,151.0838
2025-06-04T09:02:56.050Z,15,0,29.04513,56.50614,915.61,30.26775,164.8434,0.884037,151.3868
2025-06-04T09:03:26.344Z,59,10.61539,29.04102,56.50554,915.6,29.91824,162.4475,0.847951,149.1864
2025-06-04T09:03:56.751Z,16,0.260074,29.02836,56.60075,915.59,30.01095,159.3959,0.854406,146.3839
2025-06-04T09:04:27.474Z,77,17.36264,29.02456,56.60667,915.59,29.83451,157.1084,0.847878,144.2833
2025-06-04T09:04:58.485Z,35,4.710623,29.00463,56.75267,915.58,30.5207,155.7649,0.818399,143.0494
2025-06-04T09:05:29.015Z,82,19.84249,29.00083,56.89465,915.56,31.36982,159.9046,0.84187,146.8512
2025-06-04T09:05:59.463Z,16,0.34066,29.00336,57.19984,915.56,31.30108,159.3564,0.822677,146.3477
2025-06-04T09:06:30.136Z,85,21.19048,29.01064,57.03223,915.53,31.64051,162.4218,0.892138,149.1628
2025-06-04T09:07:01.693Z,31,3.92674,29.01286,57.06498,915.53,31.36123,161.7539,0.831053,148.5495
2025-06-04T09:07:32.602Z,68,12.9707,29.0233,57.21576,915.51,31.90804,164.4793,0.827412,151.0525
2025-06-04T09:08:03.522Z,15,0,29.00463,57.54435,915.51,32.82746,166.6658,0.844767,153.0604
2025-06-04T09:08:34.314Z,77,17.5055,28.98248,57.20976,915.52,31.80816,167.0902,0.851254,153.4502
2025-06-04T09:09:04.963Z,42,6.545786,28.96602,57.33072,915.5,31.48902,163.3858,0.87895,150.0482
2025-06-04T09:09:35.678Z,23,1.831503,28.95874,57.45308,915.47,31.8995,165.917,0.835181,152.3728
2025-06-04T09:10:06.172Z,21,1.468865,28.97931,57.44962,915.47,31.43796,162.0912,0.796181,148.8593
2025-06-04T09:10:36.918Z,27,2.919413,28.97552,57.23471,915.47,31.05936,162.5718,0.818079,149.3006
2025-06-04T09:11:07.190Z,25,2.435897,28.98976,57.3342,915.48,31.36104,161.857,0.88173,148.6442
2025-06-04T09:11:37.523Z,29,3.28205,29.00779,57.29789,915.44,31.78342,159.7534,0.82582,146.7123
2025-06-04T09:12:08.069Z,44,6.846153,29.03248,57.23009,915.44,31.52281,158.9033,0.859278,145.9316
2025-06-04T09:12:38.523Z,27,2.87912,29.07235,57.06072,915.43,31.31849,156.3014,0.832065,143.5421
2025-06-04T09:13:48.453Z,69,13.63736,29.15779,57.07322,915.39,31.6326,156.5214,0.802304,143.7442
2025-06-04T09:14:18.917Z,27,2.87912,29.14102,56.99942,915.39,31.6071,160.6325,0.8724,147.5197
2025-06-04T09:14:49.424Z,112,33.8022,29.1657,56.43958,915.37,30.18569,154.7433,0.846409,142.1112
2025-06-04T09:15:20.232Z,26,2.758242,29.16317,56.47155,915.34,29.02267,153.6354,0.869249,141.0937
2025-06-04T09:15:50.850Z,48,7.835166,29.13184,56.79713,915.34,29.40933,149.8988,0.814829,137.6621
2025-06-04T09:16:21.393Z,73,15.65201,29.14956,56.84509,915.33,29.09065,148.3305,0.802449,136.2219
2025-06-04T09:26:42.259Z,113,14.68498,28.84514,57.57288,915.12,44.59839,165.3023,0.875975,151.8082
2025-06-04T09:27:12.576Z,112,2.838827,28.87805,57.22691,915.11,36.56479,162.3144,0.901608,149.0643
2025-06-04T09:27:43.289Z,112,8.681319,28.91254,57.08922,915.1,33.91593,161.0302,0.802293,147.8849
2025-06-04T09:28:13.698Z,112,0,28.94767,56.91281,915.08,32.57425,161.7855,0.802345,148.5785
2025-06-04T09:28:44.065Z,112,22.92308,28.99608,56.66726,915.11,32.13834,163.6274,0.834391,150.2701
2025-06-04T09:29:15.547Z,112,22.07693,29.02963,56.60094,915.12,31.53979,164.3714,0.890375,150.9533
2025-06-04T09:31:50.185Z,113,7.271062,29.00305,56.26086,915.1,31.33498,166.1303,0.811625,152.5686
2025-06-04T09:32:20.687Z,113,4.871794,29.08184,55.95594,915.1,30.07534,165.3135,0.855951,151.8185
2025-06-04T09:32:51.002Z,112,6.70696,29.12741,55.82708,915.09,28.93445,163.9251,0.857467,150.5435
2025-06-04T09:33:21.153Z,112,17.06227,29.14545,55.82324,915.09,29.08107,162.8391,0.87188,149.5461
2025-06-04T09:33:51.414Z,112,20.30403,29.16222,55.5422,915.1,28.51899,160.2956,0.844986,147.2102
2025-06-04T09:34:21.553Z,112,7.531136,29.10842,55.63105,915.1,28.33392,163.5177,0.859067,150.1693
2025-06-04T09:34:51.826Z,111,11.2381,29.12551,55.56267,915.12,27.67018,158.3105,0.810132,145.3872
2025-06-04T09:35:21.942Z,112,0,29.0752,55.5297,915.11,27.20969,160.225,0.85136,147.1454
2025-06-04T09:35:52.247Z,112,25.94506,29.1081,55.40573,915.11,27.85931,160.9965,0.852829,147.8539
2025-06-04T09:36:22.359Z,112,6.747252,29.12646,55.40836,915.1,28.43538,163.339,0.712759,150.0052
2025-06-04T09:36:52.557Z,112,0,29.13152,55.40907,915.09,27.94296,163.5533,0.835205,150.202
2025-06-04T09:37:22.867Z,112,35.29304,29.13311,55.35785,915.07,28.09308,163.2287,0.846496,149.9039
2025-06-04T09:37:53.382Z,112,16.75824,29.10621,55.42475,915.06,27.68083,161.0345,0.825788,147.8888
2025-06-04T09:38:23.692Z,112,13.33333,29.08944,55.66052,915.05,27.92207,164.0176,0.861025,150.6284
2025-06-04T09:38:54.003Z,112,8.681319,29.00051,56.13134,915.05,28.29824,161.9828,0.848115,148.7597
2025-06-04T09:39:24.316Z,112,0,28.98311,56.18693,915.04,28.12918,161.4108,0.776131,148.2344
2025-06-04T09:39:54.474Z,112,1.509158,28.97899,56.23154,915.04,28.29308,162.2397,0.805514,148.9956
2025-06-04T09:40:24.729Z,112,0,28.97868,56.43182,915.04,28.51606,163.9847,0.80545,150.5982
2025-06-04T09:40:55.043Z,112,0,29.01507,56.47591,915.07,28.51105,162.1617,0.785497,148.924
2025-06-04T09:41:25.557Z,113,19.05494,29.02615,56.52279,915.08,30.12934,166.1649,0.849508,152.6004
2025-06-04T09:41:55.865Z,113,19.41758,29.05906,56.24313,915.09,28.48068,165.4855,0.867129,151.9765
2025-06-04T09:42:26.019Z,112,16.45787,29.10178,56.04914,915.07,28.48085,161.7886,0.861093,148.5814
2025-06-04T09:42:56.280Z,112,4.410256,29.11032,55.88265,915.06,28.79064,163.7949,0.843719,150.4239
2025-06-04T09:43:26.743Z,112,0,29.10367,55.93974,915.07,29.12989,164.2682,0.813321,150.8585
2025-06-04T09:43:57.439Z,112,7.956044,29.10463,55.68848,915.07,28.76592,162.7568,0.788397,149.4705
2025-06-04T09:44:27.811Z,112,5.498169,29.13374,55.29363,915.05,28.50599,161.8294,0.83787,148.6188
2025-06-04T09:44:58.355Z,112,6.948717,29.12076,55.29821,915.04,29.32316,162.3883,0.836767,149.1321
2025-06-04T09:45:29.035Z,112,12.16483,29.13026,55.1389,915.01,28.89446,160.8423,0.822584,147.7123
2025-06-04T09:45:59.368Z,112,0.985349,29.13184,55.1327,915.03,28.83586,159.9098,0.79935,146.8559
2025-06-04T09:46:29.941Z,112,31.70696,29.12899,55.06807,915.01,28.96823,159.4771,0.835205,146.4585
2025-06-04T09:47:00.411Z,112,16.41758,29.15557,55.11681,915.01,29.59968,160.3288,0.826461,147.2407
2025-06-04T09:47:30.902Z,112,6.747252,29.17266,55.06144,915.01,29.27498,161.854,0.815003,148.6414
2025-06-04T09:48:01.224Z,112,18.27106,29.17013,55.13174,915,29.11052,162.2928,0.87203,149.0444
2025-06-04T09:48:31.820Z,112,16.55677,29.185,55.15956,915.01,28.94116,159.1583,0.81633,146.1658
2025-06-04T09:49:02.355Z,111,3.725274,29.18089,55.01768,915.01,28.8056,158.3517,0.824266,145.425
2025-06-04T09:49:33.069Z,111,0,29.17488,55.47964,915.03,28.92459,157.3611,0.707687,144.5153
2025-06-04T09:50:03.403Z,111,11.13919,29.15969,55.93492,915.05,29.32318,155.6814,0.831333,142.9727
2025-06-04T09:50:34.082Z,111,6.626375,29.13754,56.05432,915.03,29.87166,157.2214,0.826461,144.387
2025-06-04T09:51:04.442Z,111,5.095239,29.13089,55.95011,915.05,30.2131,157.0703,0.73642,144.2482
2025-06-04T09:51:34.928Z,111,2.776557,29.13722,56.29969,915.04,30.02021,154.7001,0.78072,142.0715
2025-06-04T09:52:05.431Z,111,29.95604,29.12361,56.3171,915.04,30.15822,155.613,0.810106,142.9099
2025-06-04T09:52:35.925Z,111,0,29.12361,56.5499,915.04,30.53864,157.4463,0.71034,144.5935
2025-06-04T09:53:06.482Z,111,3.824174,29.12931,56.46663,914.97,30.58336,156.5197,0.79149,143.7426
2025-06-05T04:59:58.897Z,114,24.97802,28.24041,60.15144,908.71,54.11443,172.7421,1.550988,158.6407
2025-06-05T05:00:30.164Z,113,38.07326,28.40686,59.32268,908.68,47.51345,169.1408,1.48861,155.3333
2025-06-05T05:01:01.242Z,113,30.73993,28.49926,57.84719,908.69,41.77717,168.5159,1.494518,154.7595
2025-06-05T05:01:32.646Z,113,40.77289,28.56161,57.42726,908.66,37.22422,166.3271,1.516683,152.7494
2025-06-05T05:02:03.917Z,113,13.77656,28.58249,57.20961,908.63,33.67004,165.5881,1.41874,152.0706
2025-06-05T05:02:36.291Z,112,6.06227,28.58755,57.06118,908.6,31.00718,164.4031,1.33212,150.9824
2025-06-05T05:03:27.415Z,112,33.43956,28.57869,57.20258,908.6,29.01266,164.2845,1.546949,150.8735
2025-06-05T05:03:41.858Z,112,32.69597,28.548,56.84808,908.59,27.75455,163.8952,1.395905,150.516
2025-06-05T05:04:12.519Z,112,12.54945,28.54642,56.97741,908.57,26.70872,163.554,1.375451,150.2026
2025-06-05T05:08:16.893Z,114,17,28.30307,58.03312,908.53,26.90855,170.4576,1.397974,156.5427
2025-06-05T05:08:48.214Z,113,16.59707,28.39642,57.79302,908.56,25.79704,168.6427,1.452026,154.8759
2025-06-05T05:09:21.777Z,113,16.27472,28.42933,57.70679,908.57,25.14317,168.6111,1.498738,154.8469
2025-06-05T05:09:52.361Z,113,26.30769,28.43503,57.69462,908.58,24.73503,167.7037,1.478037,154.0136
2025-06-05T05:10:22.644Z,113,32.23077,28.45117,57.65799,908.58,24.46386,167.9333,1.475968,154.2244
2025-06-05T05:15:15.316Z,119,42.94872,28.28693,60.13874,908.5,37.79156,176.7007,1.430215,162.2762
2025-06-05T05:15:46.222Z,114,14.94505,28.19326,58.68872,908.46,27.40912,171.7317,1.464633,157.7128
2025-06-05T05:16:16.737Z,113,31.90842,28.25212,58.18195,908.53,25.86135,168.7658,1.496461,154.989
2025-06-05T05:16:47.255Z,113,26.2674,28.28282,57.79582,908.55,24.88452,166.9956,1.498579,153.3633
2025-06-05T05:17:18.386Z,113,20.5055,28.31098,57.94313,908.57,24.3682,166.7668,1.657269,153.1532
2025-06-05T05:17:50.805Z,112,9.989011,28.5904,57.89318,908.76,23.97383,163.2307,1.535939,149.9057
2025-06-05T05:18:21.522Z,124,45.12454,28.93786,56.21914,908.74,23.47658,162.7502,1.502882,149.4645
2025-06-05T05:18:52.338Z,112,29.45055,29.24829,54.73854,908.75,22.92283,162.536,1.465671,149.2677
2025-06-05T05:19:24.006Z,111,39.24176,32.14762,48.79366,909.07,24.18832,157.6878,1.659459,144.8154
2025-06-05T05:19:54.857Z,112,7.029305,30.82643,50.30652,908.66,22.9506,160.3497,1.569011,147.2599
2025-06-05T05:20:25.847Z,111,8.820513,30.09606,51.72513,908.63,22.53643,157.318,1.437451,144.4758
2025-06-09T05:31:29.486Z,108,13.89744,28.74008,61.41639,907.32,32.30062,142.3693,0.622437,130.7473
2025-06-09T05:32:00.184Z,108,12.75092,28.86444,61.49526,907.3,30.68141,141.9623,0.607381,130.3735
2025-06-09T05:32:30.724Z,108,12.80952,28.8983,61.36133,907.29,30.10308,140.6216,0.595168,129.1423
2025-06-09T05:33:01.205Z,108,6.40293,28.90653,60.64175,907.29,29.66576,140.0832,0.610165,128.6478
2025-06-09T05:33:32.036Z,108,12.75092,28.91855,61.88848,907.28,29.66578,138.813,0.565845,127.4813
2025-06-09T05:34:02.825Z,108,0,28.92457,61.18659,907.28,29.29435,140.1461,0.576521,128.7056
2025-06-09T05:34:34.089Z,108,7.835166,28.92963,61.02856,907.31,29.14931,138.8747,0.493584,127.538
2025-06-09T05:35:05.564Z,108,24.09158,28.93121,60.63232,907.3,29.11052,142.4637,0.614321,130.834
2025-06-09T05:35:36.151Z,107,11.21978,28.93311,60.67884,907.3,29.11052,137.5101,0.592451,126.2848
2025-06-09T05:36:07.681Z,108,0,28.93691,61.20172,907.28,29.1105,140.9172,0.573905,129.4137
2025-06-09T05:36:38.527Z,107,8.802197,28.94166,61.3614,907.28,29.10079,135.8487,0.581752,124.759
2025-06-09T05:37:09.127Z,108,0,28.94672,61.70033,907.3,29.12023,139.281,0.585764,127.9111
2025-06-09T05:37:39.830Z,108,16.86081,28.95906,61.58283,907.28,28.98356,138.2356,0.581811,126.9511
2025-06-09T05:38:10.535Z,107,19.25641,28.96254,60.87494,907.27,28.887,136.2932,0.579148,125.1672
2025-06-09T05:38:41.508Z,108,1.48718,28.95621,60.74842,907.26,28.98785,138.869,0.606066,127.5328
2025-06-09T05:39:12.317Z,107,15.06594,28.95684,60.73532,907.26,28.76661,137.5341,0.596525,126.3068
2025-06-09T05:39:43.579Z,108,17.74725,28.94862,60.77368,907.25,28.81616,138.1876,0.588442,126.907
2025-06-09T05:40:14.581Z,107,9.527472,28.94703,60.87917,907.24,28.87245,136.5542,0.592451,125.4069
2025-06-09T05:40:45.735Z,107,0,28.94957,60.9721,907.21,28.80619,135.0017,0.552754,123.9812
2025-06-09T05:41:16.888Z,107,0,28.94324,60.71341,907.2,28.77651,135.0694,0.541244,124.0434
2025-06-09T05:41:47.906Z,108,26.06593,28.94292,60.72657,907.19,28.93146,140.0634,0.606516,128.6297
2025-06-09T05:42:18.553Z,107,10.09157,28.93754,60.8777,907.19,28.82607,137.8834,0.588431,126.6276
2025-06-09T05:42:49.838Z,107,20.02198,28.93343,60.75153,907.17,28.92634,137.2594,0.592589,126.0545
2025-06-09T05:43:20.634Z,107,30.61905,28.96159,60.13585,907.28,28.94363,136.5603,0.591114,125.4125
2025-06-09T05:44:39.721Z,106,5.054946,29.24355,59.20592,907.29,29.06178,130.6767,0.527054,120.0092
2025-06-09T05:45:10.688Z,107,0,29.32677,58.98905,907.28,28.93146,135.4683,0.532104,124.4096
2025-06-09T05:45:43.181Z,106,0,29.38753,58.84099,907.27,29.01713,128.9592,0.534681,118.4319
2025-06-09T05:46:18.188Z,107,3.483517,29.50778,58.6954,907.24,28.99333,133.2735,0.575211,122.394
2025-06-09T05:46:48.910Z,107,0,29.47613,58.52715,907.24,28.94604,136.0852,0.591546,124.9762
2025-06-09T05:47:19.176Z,106,0,29.51094,58.42124,907.25,29.02205,130.1183,0.544988,119.4964
2025-06-09T05:48:42.180Z,107,16.07326,29.5986,58.23185,907.29,29.80661,135.2181,0.592451,124.1799
2025-06-09T05:49:12.940Z,107,6.201467,29.59164,58.19164,907.26,29.05201,135.5926,0.54238,124.5238
2025-06-09T05:49:43.773Z,106,0.018315,29.62486,58.00737,907.26,29.0025,132.1414,0.565201,121.3543
2025-06-09T05:50:14.779Z,107,9.849817,29.64828,58.00433,907.25,28.9683,133.196,0.485684,122.3229
2025-06-09T05:50:45.595Z,107,9.304029,29.66727,57.96803,907.25,28.90927,133.4008,0.519388,122.5109
2025-06-09T05:51:16.428Z,107,7.490842,29.67993,57.96339,907.24,28.8994,133.9313,0.524441,122.9982
2025-06-09T05:51:46.836Z,108,1.025642,29.6891,57.96477,907.23,28.9339,138.6259,0.529714,127.3095
2025-06-09T05:52:17.679Z,107,10.57509,29.70303,57.94075,907.2,28.84015,135.7222,0.542389,124.6428
2025-06-09T05:52:48.280Z,107,0,29.70619,57.89558,907.2,28.85508,134.4714,0.518115,123.4941
2025-06-09T05:53:19.022Z,107,0,29.71347,57.87058,907.2,28.88467,133.5876,0.515588,122.6824
2025-06-09T05:53:49.318Z,107,4.410256,29.7236,57.83951,907.2,28.77088,135.5257,0.540024,124.4624
2025-06-09T05:54:20.025Z,107,23.04396,29.72201,57.86535,907.22,28.77588,136.4928,0.530831,125.3506
2025-06-09T05:54:50.747Z,107,4.450549,29.72233,57.84583,907.2,28.84522,137.0698,0.557997,125.8804
2025-06-09T05:55:21.624Z,107,1.065935,29.72486,57.78757,907.18,28.77088,134.6054,0.521898,123.6172
2025-06-09T05:55:52.599Z,107,26.14652,29.73467,57.8933,907.19,28.80557,136.6232,0.554055,125.4703
2025-06-09T05:56:23.562Z,107,0,29.74765,57.88871,907.17,28.79568,136.2393,0.525767,125.1177
2025-06-09T05:56:54.569Z,107,3.967033,29.75714,57.87056,907.16,28.78079,136.6472,0.541205,125.4924
2025-06-09T05:57:25.436Z,106,12.67033,29.78214,57.90688,907.17,28.84512,130.6831,0.550328,120.0151
2025-06-09T05:57:56.028Z,106,8.681319,29.81062,57.83289,907.17,28.7957,128.9615,0.528277,118.434
2025-06-09T05:58:26.748Z,106,15.71062,29.82897,57.73788,907.17,28.71132,131.7385,0.579358,120.9843
2025-06-09T05:58:57.363Z,108,13.59707,29.83847,57.66763,907.15,28.72626,138.2079,0.607325,126.9256
2025-06-09T05:59:28.041Z,102,14.05861,29.82233,57.67825,907.24,28.68149,108.0126,0.583081,99.19529
2025-06-09T05:59:58.777Z,102,14.0989,29.79923,57.84423,907.17,28.70637,109.1322,0.594168,100.2234
2025-06-09T06:00:29.609Z,102,2.355312,29.80967,57.76759,907.16,28.65143,106.6636,0.558198,97.9564
2025-06-09T06:01:00.269Z,100,9.124542,29.82264,57.71088,907.17,28.64142,100.5482,0.585748,92.34023
2025-06-09T06:01:31.337Z,103,14.6044,29.83593,57.73891,907.17,28.69143,112.3645,0.619721,103.1919
2025-06-09T06:02:02.171Z,103,3.622713,29.85682,57.6899,907.14,28.66641,112.0416,0.625349,102.8954
2025-06-09T06:02:33.188Z,103,19.2967,29.87454,57.65995,907.14,28.67147,111.9842,0.632029,102.8426
2025-06-09T06:03:04.120Z,102,6.040296,29.88309,57.53102,907.13,28.59137,110.2157,0.592451,101.2184
2025-06-09T06:03:35.242Z,102,0,29.88372,57.53111,907.11,28.60649,108.5002,0.529171,99.64303
2025-06-09T06:04:05.968Z,103,17.64469,29.88878,57.59045,907.12,28.62649,116.4516,0.681857,106.9454
2025-06-09T06:04:36.688Z,103,13.37363,29.88562,57.58998,907.1,28.65143,111.6929,0.64183,102.5751
2025-06-09T06:05:07.394Z,102,10.19047,29.89163,57.48673,907.08,28.60148,111.1618,0.642167,102.0873
2025-06-09T06:05:38.338Z,102,0,29.89068,57.49309,907.08,28.60145,110.6024,0.550865,101.5736
2025-06-09T06:06:09.020Z,102,6.000003,29.90334,57.521,907.06,28.65153,107.993,0.618248,99.17727
2025-06-09T06:06:40.116Z,103,15.57143,29.90808,57.51519,907.08,28.6564,112.206,0.709152,103.0464
2025-06-09T06:07:11.443Z,102,5.135531,29.91378,57.47049,907.08,28.53621,110.6932,0.606035,101.657
2025-06-09T06:07:42.253Z,102,11.35898,29.91695,57.40589,907.06,28.58132,110.1147,0.585764,101.1258
2025-06-09T06:08:13.358Z,103,0,29.91346,57.47043,907.07,28.5512,113.6989,0.62942,104.4174
2025-06-09T06:08:44.091Z,103,16.63736,29.91441,57.4836,907.06,28.58645,114.3275,0.604625,104.9947
2025-06-09T06:09:15.520Z,103,4.428571,29.91315,57.49642,907.06,28.6064,111.5974,0.600568,102.4874
2025-06-09T06:09:46.847Z,103,29.00733,29.91948,57.5299,907.08,28.59642,112.1745,0.645107,103.0174
2025-06-09T06:10:17.989Z,103,16.41758,29.92264,57.53037,907.06,28.59642,111.6827,0.563722,102.5657
2025-06-09T06:10:48.919Z,102,28.66667,29.92707,57.55707,907.04,28.58141,110.5015,0.667202,101.4809
2025-06-09T06:11:20.192Z,110,39.24176,29.9353,57.64945,907.02,28.57639,112.4641,0.573995,103.2834
2025-06-09T06:11:50.896Z,103,0,29.94574,57.66402,907.02,28.52609,114.6035,0.610047,105.2481
2025-06-09T06:12:21.375Z,103,15.50916,29.94732,57.6382,907,28.65642,114.2262,0.62681,104.9016
2025-06-09T06:12:52.441Z,104,0,29.95017,57.56049,906.98,28.60144,117.2937,0.607696,107.7187
2025-06-09T06:13:23.326Z,103,28.72528,29.95176,57.59978,907,28.62647,113.9634,0.665513,104.6603
2025-06-09T06:13:53.930Z,103,6.747252,29.95777,57.6137,906.99,28.67643,113.68,0.605965,104.4
2025-06-09T06:14:24.656Z,103,2.153845,29.9546,57.58068,906.98,28.63142,112.9413,0.591265,103.7216
2025-06-09T06:14:55.494Z,104,20.9304,29.95808,57.65934,906.98,28.61649,117.3406,0.639608,107.7617
2025-06-09T06:15:26.199Z,103,21.10989,29.9603,57.60756,906.98,28.58144,116.711,0.630689,107.1836
2025-06-09T06:15:56.840Z,103,4.047618,29.9603,57.58803,906.97,28.5312,115.981,0.591108,106.5131
2025-06-09T06:16:27.446Z,105,7.109891,29.95207,57.5087,906.95,28.52609,122.429,0.626585,112.4348
2025-06-09T06:16:58.180Z,104,2.172163,29.95935,57.60743,906.95,28.56124,118.5761,0.603321,108.8964
2025-06-09T06:17:29.393Z,104,10.95605,29.95713,57.49643,906.93,28.48579,117.4332,0.629516,107.8468
2025-06-09T06:18:00.736Z,105,5.798536,29.95429,57.52205,906.95,28.51607,123.3394,0.677721,113.2709
2025-06-09T06:18:31.959Z,104,2.637364,29.93973,57.22721,906.9,28.35433,119.7867,0.595145,110.0082
2025-06-09T06:19:02.814Z,105,15.75092,29.93973,57.47433,906.92,28.46568,123.0288,0.667239,112.9856
2025-06-09T06:19:33.897Z,105,0,29.93435,57.49305,906.92,28.45052,124.8517,0.574266,114.6598
2025-06-09T06:20:04.466Z,104,0,29.92992,57.3818,906.89,28.45051,122.0344,0.593797,112.0724
2025-06-09T06:20:35.203Z,105,13.05128,29.93087,57.2519,906.87,28.36444,124.4298,0.642314,114.2723
